merchant_name,category,zipcode,payment_type,transaction_amount,date_posted
Pizza Hot,Hobby,85265,MA,227,10/27/2014
Pizza Hot,Food and Restaurent,85432,VISA,0,10/27/2014
Pizza Hot,Food and Restaurent,85265,MA,410.88,10/27/2014
Pizza Hot,Entertainment,85265,VISA,0,10/27/2014
Pizza Hot,Hobby,85265,Discover,197,10/27/2014
Pizza Hot,Education,85265,VISA,0,10/27/2014
Pizza Hot,Food and Restaurent,85265,MA,206,10/27/2014
Ray's Pizza,Food and Restaurent,85265,MA,266,10/27/2014
Pizza Hot,Hobby,85265,MA,347,10/27/2014
Pizza Hot,Hobby,85265,VISA,0,10/27/2014
Ray's Pizza,Hobby,85265,MA,266,10/27/2014
Ray's Pizza,Entertainment,85265,AMX,266,10/27/2014
Pizza Hot,Food and Restaurent,85265,MA,0,10/27/2014
Ray's Pizza,Hobby,85265,MA,266,10/27/2014
Ray's Pizza,Hobby,85265,VISA,266,10/27/2014
Pizza Hot,Food and Restaurent,85265,Discover,130,10/28/2014
Ray's Pizza,Hobby,85265,MA,266,10/28/2014
Ray's Pizza,Food and Restaurent,85265,MA,266.4,10/28/2014
Pizza Hot,Entertainment,85265,Discover,603.52,10/28/2014
Pizza Hot,Hobby,85121,Discover,0,10/29/2014
Ray's Pizza,Food and Restaurent,85265,MA,266.4,10/29/2014
Pizza Hot,Entertainment,85265,VISA,812.78,10/29/2014
Ray's Pizza,Food and Restaurent,85265,MA,267,10/29/2014
Pizza Hot,Entertainment,85265,VISA,0,10/29/2014
Ray's Pizza,Food and Restaurent,85121,VISA,267,10/29/2014
Pizza Hot,Food and Restaurent,85265,AMX,380,10/29/2014
Pizza Hot,Gamble,85265,AMX,1225.9,10/29/2014
Pizza Hot,Food and Restaurent,85265,MA,0,10/29/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,10/29/2014
Pizza Hot,Entertainment,85265,Discover,412.56,10/29/2014
Pizza Hot,Entertainment,85265,Discover,365.95,10/29/2014
Pizza Hot,Food and Restaurent,85265,MA,466,10/29/2014
Pizza Hot,Food and Restaurent,85265,Discover,188.6,10/29/2014
Pizza Hot,Hobby,85265,VISA,736.72,10/29/2014
Pizza Hot,Entertainment,85265,VISA,210,10/29/2014
Ray's Pizza,Food and Restaurent,85265,Discover,267.58,10/29/2014
Pizza Hot,Hobby,85265,VISA,523,10/29/2014
Pizza Hot,Hobby,85265,VISA,528.08,10/29/2014
Ray's Pizza,Entertainment,85265,Discover,267.58,10/30/2014
Pizza Hot,Education,85265,VISA,1568,10/30/2014
Pizza Hot,Entertainment,85265,Discover,2050.14,10/30/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,10/30/2014
Ray's Pizza,Food and Restaurent,85121,VISA,268,10/30/2014
Pizza Hot,Food and Restaurent,85265,Discover,136,10/30/2014
Ray's Pizza,Food and Restaurent,85265,AMX,268,10/30/2014
Pizza Hot,Food and Restaurent,85265,AMX,0,10/30/2014
Pizza Hot,Food and Restaurent,85265,AMX,1568,10/30/2014
Pizza Hot,Food and Restaurent,85265,MA,259,10/30/2014
Ray's Pizza,Entertainment,85121,MA,268.14,10/30/2014
Pizza Hot,Food and Restaurent,85265,Discover,499,10/30/2014
Pizza Hot,Food and Restaurent,85265,Discover,803.91,10/30/2014
Pizza Hot,Hobby,85432,VISA,0,10/30/2014
Ray's Pizza,Entertainment,85265,VISA,268.76,10/30/2014
Ray's Pizza,Hobby,85265,VISA,269,10/30/2014
Pizza Hot,Food and Restaurent,85265,VISA,376,10/30/2014
Ray's Pizza,Hobby,85265,MA,269,10/30/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,10/31/2014
Pizza Hot,Entertainment,85265,AMX,549,10/31/2014
Pizza Hot,Food and Restaurent,85265,MA,980,10/31/2014
Ray's Pizza,Food and Restaurent,85265,VISA,269.33,10/31/2014
Ray's Pizza,Education,85265,VISA,269.94,10/31/2014
Pizza Hot,Hobby,85265,Discover,386,10/31/2014
Ray's Pizza,Food and Restaurent,85265,MA,271.11,10/31/2014
Pizza Hot,Hobby,85265,MA,305,10/31/2014
Pizza Hot,Hobby,85265,MA,633,10/31/2014
Pizza Hot,Food and Restaurent,85265,VISA,1395,10/31/2014
Ray's Pizza,Food and Restaurent,85265,MA,272,10/31/2014
Pizza Hot,Hobby,85265,VISA,285,10/31/2014
Pizza Hot,Entertainment,85265,MA,266.73,10/31/2014
Pizza Hot,Entertainment,85265,VISA,1313.29,10/31/2014
Pizza Hot,Food and Restaurent,85265,VISA,295,10/31/2014
Pizza Hot,Food and Restaurent,85265,Discover,280,10/31/2014
Ray's Pizza,Entertainment,85265,AMX,272,10/31/2014
Ray's Pizza,Hobby,85121,VISA,272,10/31/2014
Ray's Pizza,Food and Restaurent,85265,MA,273,11/1/2014
Pizza Hot,Entertainment,85265,AMX,427.89,11/1/2014
Pizza Hot,Hobby,85265,Discover,928.86,11/1/2014
Ray's Pizza,Hobby,85265,MA,273,11/1/2014
Pizza Hot,Food and Restaurent,85265,Discover,405.49,11/1/2014
Pizza Hot,Food and Restaurent,85265,Discover,1035,11/1/2014
Pizza Hot,Food and Restaurent,85265,Discover,41,11/1/2014
Pizza Hot,Food and Restaurent,85265,Discover,467.38,11/1/2014
Pizza Hot,Food and Restaurent,85265,Discover,1179,11/1/2014
Pizza Hot,Entertainment,85265,Discover,572,11/1/2014
Pizza Hot,Food and Restaurent,85265,MA,509,11/1/2014
Ray's Pizza,Food and Restaurent,85265,MA,273.41,11/1/2014
Ray's Pizza,Hobby,85265,MA,274,11/1/2014
Ray's Pizza,Entertainment,85265,AMX,274,11/2/2014
Ray's Pizza,Entertainment,85265,MA,274,11/2/2014
Pizza Hot,Entertainment,85265,Discover,577,11/2/2014
Ray's Pizza,Food and Restaurent,85265,MA,275,11/2/2014
Pizza Hot,Entertainment,85265,Discover,0,11/2/2014
Pizza Hot,Entertainment,85265,MA,412.56,11/2/2014
Pizza Hot,Hobby,85265,AMX,279,11/2/2014
Ray's Pizza,Hobby,85265,VISA,275,11/2/2014
Pizza Hot,Hobby,85265,VISA,1257,11/2/2014
Pizza Hot,Food and Restaurent,85265,MA,0,11/2/2014
Pizza Hot,Food and Restaurent,85265,MA,401,11/2/2014
Pizza Hot,Education,85265,MA,5122.47,11/2/2014
Pizza Hot,Entertainment,85265,Discover,0,11/2/2014
Ray's Pizza,Entertainment,85265,MA,275,11/2/2014
Ray's Pizza,Food and Restaurent,85121,Discover,275.83,11/2/2014
Pizza Hot,Food and Restaurent,85265,MA,121,11/2/2014
Pizza Hot,Hobby,85265,VISA,760,11/2/2014
Pizza Hot,Hobby,85265,VISA,0,11/2/2014
Pizza Hot,Education,85265,Discover,1116,11/3/2014
Pizza Hot,Food and Restaurent,85265,MA,2333,11/3/2014
Pizza Hot,Entertainment,85265,VISA,498,11/3/2014
Pizza Hot,Hobby,85265,VISA,0,11/3/2014
Pizza Hot,Food and Restaurent,85265,MA,0,11/3/2014
Pizza Hot,Gamble,85265,Discover,57,11/3/2014
Pizza Hot,Food and Restaurent,85265,MA,1243,11/3/2014
Pizza Hot,Food and Restaurent,85265,Discover,248,11/3/2014
Pizza Hot,Food and Restaurent,85265,VISA,97,11/3/2014
Pizza Hot,Food and Restaurent,85265,VISA,194.5,11/3/2014
Pizza Hot,Gamble,85265,VISA,497.19,11/4/2014
Ray's Pizza,Hobby,85265,Discover,276.75,11/4/2014
Ray's Pizza,Food and Restaurent,85265,Discover,276.76,11/4/2014
Pizza Hot,Hobby,85265,MA,236,11/4/2014
Pizza Hot,Entertainment,85265,AMX,1176,11/4/2014
Pizza Hot,Entertainment,85265,Discover,115,11/4/2014
Pizza Hot,Food and Restaurent,85265,VISA,461.91,11/4/2014
Pizza Hot,Hobby,85265,VISA,389,11/4/2014
Ray's Pizza,Food and Restaurent,85121,MA,277,11/4/2014
Pizza Hot,Hobby,85265,VISA,333,11/4/2014
Pizza Hot,Hobby,85265,Discover,470,11/4/2014
Ray's Pizza,Hobby,85265,Discover,277.01,11/4/2014
Pizza Hot,Entertainment,85265,VISA,614.69,11/4/2014
Ray's Pizza,Education,85265,MA,278.51,11/4/2014
Ray's Pizza,Entertainment,85265,AMX,279,11/4/2014
Pizza Hot,Food and Restaurent,85265,AMX,1391,11/4/2014
Pizza Hot,Entertainment,85265,Discover,939.4,11/4/2014
Pizza Hot,Entertainment,85265,VISA,182,11/4/2014
Pizza Hot,Food and Restaurent,85265,MA,593,11/5/2014
Pizza Hot,Entertainment,85265,AMX,1281.25,11/5/2014
Pizza Hot,Entertainment,85265,AMX,349,11/5/2014
Pizza Hot,Entertainment,85265,Discover,283,11/5/2014
Ray's Pizza,Food and Restaurent,85265,MA,279,11/5/2014
Ray's Pizza,Food and Restaurent,85265,Discover,279.37,11/5/2014
Pizza Hot,Food and Restaurent,85432,Discover,1103,11/5/2014
Pizza Hot,Food and Restaurent,85265,AMX,0,11/5/2014
Ray's Pizza,Hobby,85265,AMX,280,11/5/2014
Ray's Pizza,Entertainment,85265,MA,280.81,11/5/2014
Pizza Hot,Hobby,85265,MA,1250,11/5/2014
Ray's Pizza,Food and Restaurent,85265,MA,281,11/5/2014
Pizza Hot,Food and Restaurent,85265,MA,315,11/5/2014
Pizza Hot,Hobby,85265,MA,265,11/5/2014
Ray's Pizza,Hobby,85265,MA,281,11/6/2014
Pizza Hot,Hobby,85265,MA,305.3,11/6/2014
Ray's Pizza,Food and Restaurent,85432,Discover,281,11/6/2014
Ray's Pizza,Hobby,85265,Discover,281.06,11/6/2014
Pizza Hot,Hobby,85265,VISA,283,11/6/2014
Pizza Hot,Hobby,85265,Discover,259,11/6/2014
Pizza Hot,Entertainment,85265,Discover,921.78,11/6/2014
Ray's Pizza,Food and Restaurent,85121,MA,281.49,11/6/2014
Ray's Pizza,Hobby,85265,AMX,281.54,11/6/2014
Ray's Pizza,Food and Restaurent,85265,VISA,282,11/6/2014
Pizza Hot,Food and Restaurent,85265,VISA,281.38,11/6/2014
Ray's Pizza,Food and Restaurent,85265,MA,282,11/6/2014
Ray's Pizza,Food and Restaurent,85265,Discover,282,11/6/2014
Pizza Hot,Gamble,85432,VISA,311,11/6/2014
Pizza Hot,Entertainment,85265,Discover,383.1,11/6/2014
Ray's Pizza,Entertainment,85265,AMX,282.86,11/7/2014
Pizza Hot,Entertainment,85265,AMX,0,11/7/2014
Pizza Hot,Food and Restaurent,85265,AMX,415.34,11/7/2014
Ray's Pizza,Food and Restaurent,85121,VISA,282.9,11/7/2014
Ray's Pizza,Hobby,85121,VISA,283,11/7/2014
Pizza Hot,Hobby,85265,Discover,918.25,11/7/2014
Ray's Pizza,Food and Restaurent,85265,MA,283,11/7/2014
Pizza Hot,Entertainment,85265,AMX,0,11/7/2014
Pizza Hot,Food and Restaurent,85265,MA,308,11/7/2014
Pizza Hot,Hobby,85265,VISA,1426,11/7/2014
Ray's Pizza,Entertainment,85265,Discover,283,11/7/2014
Pizza Hot,Food and Restaurent,85265,MA,0,11/7/2014
Ray's Pizza,Food and Restaurent,85265,MA,283,11/7/2014
Ray's Pizza,Education,85265,MA,283,11/7/2014
Pizza Hot,Food and Restaurent,85432,VISA,401,11/7/2014
Pizza Hot,Food and Restaurent,85265,VISA,510,11/7/2014
Ray's Pizza,Food and Restaurent,85265,VISA,283,11/7/2014
Pizza Hot,Hobby,85265,Discover,134,11/7/2014
Pizza Hot,Education,85265,VISA,564,11/7/2014
Ray's Pizza,Food and Restaurent,85265,Discover,284.08,11/7/2014
Pizza Hot,Hobby,85265,Discover,191,11/7/2014
Pizza Hot,Food and Restaurent,85265,Discover,339,11/7/2014
Pizza Hot,Hobby,85265,Discover,401,11/7/2014
Pizza Hot,Food and Restaurent,85265,Discover,204.7,11/7/2014
Pizza Hot,Food and Restaurent,85265,Discover,334.77,11/8/2014
Pizza Hot,Entertainment,85265,Discover,1436.89,11/8/2014
Pizza Hot,Education,85265,AMX,0,11/9/2014
Ray's Pizza,Food and Restaurent,85265,Discover,284.25,11/9/2014
Pizza Hot,Food and Restaurent,85265,MA,103,11/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,772.09,11/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,11/9/2014
Pizza Hot,Hobby,85265,AMX,483.82,11/9/2014
Pizza Hot,Hobby,85265,Discover,182,11/9/2014
Ray's Pizza,Food and Restaurent,85265,Discover,284.27,11/9/2014
Pizza Hot,Food and Restaurent,85265,MA,400,11/9/2014
Ray's Pizza,Entertainment,85265,AMX,284.51,11/9/2014
Pizza Hot,Food and Restaurent,85265,MA,283,11/9/2014
Pizza Hot,Food and Restaurent,85265,VISA,0,11/9/2014
Pizza Hot,Education,85265,Discover,1568,11/9/2014
Ray's Pizza,Food and Restaurent,85265,MA,285,11/9/2014
Ray's Pizza,Entertainment,85265,MA,285,11/9/2014
Ray's Pizza,Food and Restaurent,85265,Discover,285,11/9/2014
Ray's Pizza,Food and Restaurent,85265,Discover,285,11/9/2014
Ray's Pizza,Entertainment,85265,AMX,285,11/9/2014
Ray's Pizza,Entertainment,85265,AMX,285.36,11/9/2014
Ray's Pizza,Food and Restaurent,85265,VISA,286,11/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,204,11/9/2014
Pizza Hot,Entertainment,85265,AMX,386,11/9/2014
Pizza Hot,Food and Restaurent,85265,Discover,270,11/9/2014
Pizza Hot,Hobby,85265,AMX,455,11/9/2014
Pizza Hot,Entertainment,85265,AMX,0,11/9/2014
Pizza Hot,Hobby,85265,Discover,1034.03,11/9/2014
Pizza Hot,Education,85265,Discover,949,11/9/2014
Pizza Hot,Entertainment,85265,MA,776.8,11/9/2014
Pizza Hot,Entertainment,85265,VISA,578,11/9/2014
Ray's Pizza,Entertainment,85121,Discover,286,11/9/2014
Ray's Pizza,Entertainment,85265,VISA,286,11/9/2014
Ray's Pizza,Food and Restaurent,85265,Discover,286,11/9/2014
Ray's Pizza,Food and Restaurent,85265,AMX,286.8,11/9/2014
Pizza Hot,Food and Restaurent,85265,VISA,446.64,11/10/2014
Pizza Hot,Hobby,85265,Discover,206,11/10/2014
Pizza Hot,Hobby,85265,Discover,38,11/10/2014
Ray's Pizza,Food and Restaurent,85265,AMX,287.62,11/10/2014
Pizza Hot,Entertainment,85265,VISA,945,11/10/2014
Pizza Hot,Food and Restaurent,85265,MA,249,11/10/2014
Pizza Hot,Food and Restaurent,85265,MA,201,11/10/2014
Pizza Hot,Gamble,85265,VISA,808,11/10/2014
Pizza Hot,Food and Restaurent,85265,MA,528.08,11/10/2014
Ray's Pizza,Hobby,85265,VISA,288,11/10/2014
Ray's Pizza,Entertainment,85265,AMX,288,11/10/2014
Pizza Hot,Food and Restaurent,85265,Discover,0,11/10/2014
Pizza Hot,Food and Restaurent,85265,Discover,223.54,11/10/2014
Pizza Hot,Hobby,85265,Discover,125.35,11/10/2014
Pizza Hot,Entertainment,85265,VISA,617.41,11/10/2014
Ray's Pizza,Entertainment,85265,VISA,288,11/10/2014
Ray's Pizza,Food and Restaurent,85265,VISA,288.8,11/11/2014
Ray's Pizza,Entertainment,85265,MA,289,11/11/2014
Ray's Pizza,Food and Restaurent,85265,Discover,289.91,11/11/2014
Ray's Pizza,Entertainment,85265,VISA,291,11/11/2014
Ray's Pizza,Hobby,85265,MA,292,11/11/2014
Ray's Pizza,Food and Restaurent,85121,VISA,292,11/11/2014
Pizza Hot,Gamble,85265,Discover,309,11/11/2014
Pizza Hot,Food and Restaurent,85265,MA,434,11/11/2014
Pizza Hot,Food and Restaurent,85265,MA,245,11/11/2014
Ray's Pizza,Entertainment,85265,Discover,292,11/11/2014
Pizza Hot,Food and Restaurent,85265,Discover,142.63,11/11/2014
Ray's Pizza,Food and Restaurent,85121,MA,293,11/11/2014
Ray's Pizza,Education,85265,MA,293,11/11/2014
Joe's Pizza,Entertainment,85265,AMX,0,11/11/2014
Pizza Hot,Food and Restaurent,85265,MA,210,11/11/2014
Ray's Pizza,Hobby,85265,MA,293,11/11/2014
Ray's Pizza,Hobby,85121,MA,294,11/11/2014
Ray's Pizza,Food and Restaurent,85265,MA,294,11/11/2014
Ray's Pizza,Entertainment,85265,MA,294.43,11/11/2014
Ray's Pizza,Hobby,85265,Discover,294.69,11/11/2014
Ray's Pizza,Food and Restaurent,85265,Discover,295,11/11/2014
Ray's Pizza,Food and Restaurent,85265,Discover,295,11/11/2014
Pizza Hot,Education,85265,AMX,916,11/12/2014
Pizza Hot,Food and Restaurent,85265,MA,105,11/12/2014
Ray's Pizza,Entertainment,85265,Discover,295,11/12/2014
Ray's Pizza,Hobby,85265,Discover,296,11/12/2014
Pizza Hot,Education,85265,MA,127,11/12/2014
Pizza Hot,Food and Restaurent,85265,MA,138,11/12/2014
Barry's Pizza,Hobby,85265,MA,0,11/12/2014
Pizza Hot,Education,85265,Discover,250,11/12/2014
Joe's Pizza,Education,85265,Discover,1036,11/12/2014
Pizza Hot,Food and Restaurent,85265,VISA,555,11/12/2014
Pizza Hot,Food and Restaurent,85265,VISA,112,11/12/2014
Pizza Hot,Entertainment,85265,MA,0,11/12/2014
Ray's Pizza,Food and Restaurent,85121,MA,296,11/12/2014
Pizza Hot,Hobby,85265,MA,478,11/12/2014
Pizza Hot,Food and Restaurent,85265,Discover,140,11/12/2014
Pizza Hot,Hobby,85265,MA,292.33,11/12/2014
Ray's Pizza,Entertainment,85265,MA,296.44,11/12/2014
Ray's Pizza,Entertainment,85265,MA,297,11/13/2014
Joe's Pizza,Food and Restaurent,85265,MA,103,11/13/2014
Pizza Hot,Entertainment,85265,MA,371,11/13/2014
Ray's Pizza,Hobby,85265,MA,297,11/13/2014
Joe's Pizza,Hobby,85265,MA,270,11/13/2014
Joe's Pizza,Education,85265,MA,186.24,11/13/2014
Joe's Pizza,Food and Restaurent,85265,MA,46,11/14/2014
Pizza Hot,Education,85265,MA,1363.62,11/14/2014
Pizza Hot,Entertainment,85265,VISA,187,11/14/2014
Ray's Pizza,Entertainment,85265,Discover,297,11/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,197,11/14/2014
Joe's Pizza,Entertainment,85265,VISA,439.68,11/14/2014
Pizza Hot,Food and Restaurent,85265,Discover,716.68,11/14/2014
Ray's Pizza,Entertainment,85265,VISA,297,11/14/2014
Ray's Pizza,Food and Restaurent,85265,Discover,298,11/14/2014
Ray's Pizza,Hobby,85265,Discover,298,11/14/2014
Ray's Pizza,Hobby,85265,VISA,298,11/14/2014
Ray's Pizza,Food and Restaurent,85265,VISA,299,11/14/2014
Pizza Hot,Food and Restaurent,85265,VISA,708,11/14/2014
Ray's Pizza,Food and Restaurent,85265,Discover,299,11/14/2014
Joe's Pizza,Food and Restaurent,85265,MA,499,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,300,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,300,11/14/2014
Pizza Hot,Entertainment,85265,Discover,1179,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,301,11/14/2014
Pizza Hot,Hobby,85265,MA,518.65,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,303,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,303,11/14/2014
Pizza Hot,Hobby,85265,Discover,0,11/14/2014
Ray's Pizza,Food and Restaurent,85265,MA,304,11/14/2014
Ray's Pizza,Hobby,85265,VISA,304,11/14/2014
Ray's Pizza,Hobby,85265,MA,304.59,11/14/2014
Ray's Pizza,Entertainment,85265,VISA,305,11/14/2014
Joe's Pizza,Education,85265,Discover,602,11/15/2014
Ray's Pizza,Entertainment,85265,VISA,305,11/15/2014
Ray's Pizza,Food and Restaurent,85265,MA,306,11/15/2014
Ray's Pizza,Hobby,85265,VISA,306.48,11/15/2014
Ray's Pizza,Entertainment,85265,Discover,307.44,11/15/2014
Ray's Pizza,Hobby,85265,Discover,307.5,11/15/2014
Pizza Hot,Food and Restaurent,85265,Discover,245,11/15/2014
Pizza Hot,Food and Restaurent,85265,MA,278,11/15/2014
Ray's Pizza,Hobby,85265,MA,308,11/15/2014
Ray's Pizza,Food and Restaurent,85265,Discover,308,11/15/2014
Pizza Hot,Food and Restaurent,85265,Discover,405.39,11/15/2014
Ray's Pizza,Food and Restaurent,85265,MA,309,11/15/2014
Pizza Hot,Entertainment,85265,Discover,2252,11/15/2014
Pizza Hot,Food and Restaurent,85265,Discover,793,11/15/2014
Pizza Hot,Entertainment,85265,Discover,2393.34,11/15/2014
Joe's Pizza,Education,85265,VISA,5884,11/15/2014
Pizza Hot,Hobby,85265,MA,380,11/15/2014
Pizza Hot,Food and Restaurent,85265,MA,296,11/16/2014
Pizza Hot,Entertainment,85265,MA,0,11/16/2014
Ray's Pizza,Food and Restaurent,85265,Discover,309,11/16/2014
Ray's Pizza,Food and Restaurent,85265,MA,309,11/16/2014
Pizza Hot,Entertainment,85265,Discover,294,11/16/2014
Joe's Pizza,Hobby,85265,Discover,110,11/16/2014
Pizza Hot,Food and Restaurent,85265,MA,218.07,11/16/2014
Pizza Hot,Food and Restaurent,85265,Discover,252,11/16/2014
Pizza Hot,Food and Restaurent,85265,Discover,147,11/16/2014
Pizza Hot,Food and Restaurent,85265,VISA,661,11/17/2014
Ray's Pizza,Entertainment,85265,AMX,310,11/17/2014
Ray's Pizza,Vacation,85265,Discover,555666,11/17/2014
Ray's Pizza,Hobby,85265,Discover,310.02,11/17/2014
Pizza Hot,Hobby,85265,MA,748,11/17/2014
Pizza Hot,Entertainment,85265,MA,525,11/17/2014
Pizza Hot,Entertainment,85265,Discover,364,11/17/2014
Joe's Pizza,Education,85265,MA,190,11/17/2014
Joe's Pizza,Food and Restaurent,85265,MA,381.62,11/17/2014
Joe's Pizza,Food and Restaurent,85265,MA,153,11/17/2014
Pizza Hot,Food and Restaurent,85265,MA,551,11/17/2014
Ray's Pizza,Hobby,85265,Discover,311.17,11/17/2014
Ray's Pizza,Food and Restaurent,85265,AMX,311.89,11/17/2014
Joe's Pizza,Entertainment,85265,MA,1360,11/17/2014
Pizza Hot,Entertainment,85265,VISA,504.85,11/17/2014
Ray's Pizza,Food and Restaurent,85265,MA,312,11/18/2014
Joe's Pizza,Food and Restaurent,85265,AMX,632,11/18/2014
Ray's Pizza,Food and Restaurent,85265,Discover,312.82,11/18/2014
Ray's Pizza,Hobby,85265,MA,313,11/18/2014
Pizza Hot,Hobby,85265,MA,269.94,11/18/2014
Pizza Hot,Food and Restaurent,85265,Discover,304.12,11/18/2014
Pizza Hot,Food and Restaurent,85265,Discover,168,11/18/2014
Joe's Pizza,Vacation,85265,Discover,888888,11/18/2014
Pizza Hot,Food and Restaurent,85265,Discover,785.04,11/18/2014
Pizza Hot,Food and Restaurent,85265,Discover,56,11/18/2014
Pizza Hot,Food and Restaurent,85265,VISA,233,11/18/2014
Pizza Hot,Hobby,85265,MA,512.76,11/18/2014
Pizza Hot,Hobby,85265,MA,363.14,11/18/2014
Pizza Hot,Food and Restaurent,85265,MA,362,11/18/2014
Pizza Hot,Hobby,85265,Discover,433,11/18/2014
Pizza Hot,Food and Restaurent,85265,MA,0,11/18/2014
Ray's Pizza,Food and Restaurent,85265,Discover,313.11,11/18/2014
Pizza Hot,Food and Restaurent,85265,MA,274.22,11/18/2014
Joe's Pizza,Hobby,85265,Discover,563,11/18/2014
Ray's Pizza,Food and Restaurent,85265,Discover,313.55,11/18/2014
Joe's Pizza,Education,85265,MA,160,11/19/2014
Joe's Pizza,Food and Restaurent,85265,Discover,240,11/19/2014
Joe's Pizza,Hobby,85265,MA,142,11/19/2014
Joe's Pizza,Hobby,85265,Discover,885,11/19/2014
Pizza Hot,Hobby,85265,VISA,575,11/19/2014
Pizza Hot,Food and Restaurent,85265,MA,297,11/19/2014
Pizza Hot,Food and Restaurent,85265,MA,413,11/19/2014
Ray's Pizza,Food and Restaurent,85265,Discover,314,11/20/2014
Pizza Hot,Food and Restaurent,85265,VISA,358,11/20/2014
Pizza Hot,Hobby,85265,Discover,463,11/20/2014
Pizza Hot,Entertainment,85265,MA,465.61,11/20/2014
Joe's Pizza,Entertainment,85265,Discover,464,11/20/2014
Joe's Pizza,Gamble,85265,VISA,261,11/21/2014
Ray's Pizza,Entertainment,85265,AMX,315,11/21/2014
Ray's Pizza,Hobby,85265,Discover,315.91,11/21/2014
Ray's Pizza,Entertainment,85265,Discover,316,11/21/2014
Joe's Pizza,Entertainment,85121,MA,364,11/21/2014
Ray's Pizza,Food and Restaurent,85265,AMX,316,11/21/2014
Pizza Hot,Hobby,85265,Discover,1317.84,11/21/2014
Ray's Pizza,Entertainment,85265,MA,316.12,11/21/2014
Pizza Hot,Hobby,85265,MA,945.58,11/21/2014
Pizza Hot,Food and Restaurent,85265,VISA,314.9,11/21/2014
Pizza Hot,Food and Restaurent,85265,Discover,247,11/21/2014
Pizza Hot,Food and Restaurent,85265,MA,129,11/21/2014
Pizza Hot,Hobby,85265,Discover,214,11/21/2014
Pizza Hot,Food and Restaurent,85265,MA,121,11/21/2014
Joe's Pizza,Vacation,85265,Discover,88888,11/21/2014
Pizza Hot,Food and Restaurent,85265,MA,0,11/22/2014
Pizza Hot,Hobby,85265,MA,305,11/22/2014
Pizza Hot,Food and Restaurent,85265,VISA,349,11/22/2014
Pizza Hot,Hobby,85265,MA,404,11/22/2014
Ray's Pizza,Food and Restaurent,85265,MA,316.69,11/22/2014
Ray's Pizza,Food and Restaurent,85265,Discover,316.98,11/22/2014
Ray's Pizza,Vacation,85265,MA,317,11/22/2014
Pizza Hot,Food and Restaurent,85265,MA,307,11/22/2014
Ray's Pizza,Entertainment,85265,AMX,317,11/22/2014
